Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
600358,CHINA UNITED TRAVEL COMPANY LIMITED,4.42,0.6833713,0.03,Strong Buy,6614100,29234322,2216671940,,-0.0064,164,Finance
002086,SHANDONG ORIENTAL,3.08,5.11945392,0.15,Strong Buy,25485335,78494831.8,2216105479,,-0.5032,1032,Process Industries
301043,GUANGDONG NEDFON,38.889999,19.99382598,6.479999,Strong Buy,7721219,300278199.188781,2203879990,,,986,Producer Manufacturing
300074,AVCON INFORMATION,4.22,1.93236715,0.08,Strong Buy,12642360,53350759.2,2198426348,617.91044776,0.0067,459,Electronic Technology
688618,"3ONEDATA CO.,LTD",44.389999,2.04597471,0.889999,Strong Buy,353174,15677393.506826,2197946091,37.81293463,1.1504,409,Electronic Technology
603321,ZHE JIANG MEI LUN ELEVATOR,7.12,0.14064698,0.01,Strong Buy,2000300,14242136,2182770041,46.71484888,0.1522,574,Producer Manufacturing
300175,LONTRUE CO LTD,4.87,5.86956522,0.27,Strong Buy,32709139,159293506.93,2165679899,,-0.4584,315,Process Industries
300649,HANGZHOU LANDSCAPE,16.26,0.61881188,0.1,Strong Buy,1165600,18952656,2139852409,40.68479355,0.3972,317,Commercial Services
002809,GUANGDONG REDWALLA,10.44,1.1627907,0.12,Strong Buy,1390096,14512602.24,2133447350.9999995,16.62906864,0.6206,983,Non-Energy Minerals
600781,FUREN GROUP PHARMACEUTICAL,3.56,5.01474926,0.17,Strong Buy,12343935,43944408.6,2126063741.9999995,,-3.0543,3686,Health Technology
600448,"HUAFANG CO.,LTD",3.39,0.59347181,0.02,Strong Buy,8627000,29245530,2122492323.9999995,255.3030303,0.0132,3958,Process Industries
603139,"SHAANXI KANGHUI PHARMACEUTICAL CO.,LTD",21.77,2.54357042,0.54,Strong Buy,2498141,54384529.57,2120452296,80.96872616,0.2622,742,Health Technology
300795,ZHEJIANG MEORIENT,21.200001,1.00048118,0.210001,Strong Buy,447642,9490010.847642,2102442368,,-0.5467,427,Commercial Services
600678,SICHUAN GOLDEN SUMMIT (GROUP) JOINT-STOCK,6.03,0.5,0.03,Strong Buy,6603877,39821378.31,2093940125,34.18803419,0.1755,181,Non-Energy Minerals
603685,ZHEJIANG CHENFENG SCIENCE & TECHNOL,12.52,1.8714402,0.23,Strong Buy,2215874,27742742.48,2077009994,14.98415021,0.8255,1572,Producer Manufacturing
600833,SHANGHAI NO.1 PHARMACY,9.35,1.52008686,0.14,Strong Buy,2322000,21710700,2054625427.9999995,43.87803716,0.2099,772,Retail Trade
002826,TIBET AIM PHARM IN,10.95,1.48285449,0.16,Strong Buy,3672800,40217160,2047078806,49.76937269,0.2168,440,Health Technology
002740,FUJIAN IDEAL JEWEL,4.56,1.55902004,0.07,Strong Buy,8084600,36865776,2038734218,,-3.4875,606,Process Industries
600883,"YUNNAN BOWIN TECHNOLOGY&INDUSTRY CO.,LTD.",8.520001,1.91388756,0.160001,Strong Buy,3110759,26503669.790759,1973695578,44,0.19,90,Non-Energy Minerals
000605,BOHAI WATER INDUST,5.59,0.53956835,0.03,Strong Buy,3109160,17380204.4,1960781795,158.4045584,0.0351,1692,Utilities
000953,GUANGXI HECHI CHEM,5.89,10.09345794,0.54,Strong Buy,14876133,87620423.36999999,1958753858,,-0.0338,188,Process Industries
002199,ZJ EAST CRYSTAL EL,8.2,2.24437628,0.179999,Strong Buy,7312601,59963328.2,1952407899,55.27223294,0.1451,697,Electronic Technology
300025,HANGZHOU HUAXING C,4.99,11.88340807,0.53,Strong Buy,106822366,533043606.34,1911246261,,-0.2933,1447,Electronic Technology
002693,HAINAN SHUANGCHENG,4.72,0.63965885,0.03,Strong Buy,8766777,41379187.44,1899450023,,-0.0782,413,Health Technology
000619,WUHU CONCH PROFILE,5.28,0.38022814,0.02,Strong Buy,5332200,28154016,1893600082,,-0.1658,4178,Producer Manufacturing
300446,BAODING LUCKY INNO,9.270001,0.76088043,0.070001,Strong Buy,2095775,19427836.345775,1864103916,486.77248677,0.0189,366,Process Industries
300509,JIANGSU NEWAMSTAR,6.38,1.59235669,0.1,Strong Buy,3462490,22090686.2,1861392024,28.55843565,0.2199,820,Producer Manufacturing
300163,NINGBO XIANFENG NE,3.93,1.02827763,0.04,Strong Buy,15100701,59345754.93,1843859937,107.45856354,0.0362,677,Process Industries
300555,LOOTOM TELCOVIDEO,9.270001,1.09052345,0.100001,Strong Buy,4006095,37136504.65609501,1834000015,,-0.03,324,Electronic Technology
002899,IMPULSE (QINGDAO),15.39,1.58415842,0.24,Strong Buy,3750000,57712500,1817999954,44.79597871,0.3382,1563,Consumer Durables
603955,"DAQIAN ECOLOGY & ENVIRONMENT GROUP CO., LTD",13.24,0.3030303,0.04,Strong Buy,995230,13176845.2,1791503990,24.27809454,0.5437,467,Commercial Services
688156,ROAD ENVIRONMENT TECHNOLOGY CO LTD,19.549999,0.87719303,0.17,Strong Buy,929629,18174246.020371,1779859052,24.99355043,0.7754,375,Industrial Services
300539,NINGBO HENGHE PREC,8.15,0.74165637,0.06,Strong Buy,3110200,25348130,1779714487,84.00830737,0.0963,1031,Producer Manufacturing
002921,SHANDONG LIANCHENG,17.08,0,0,Strong Buy,1285051,21948671.08,1776333023,22.50625906,0.7589,1747,Producer Manufacturing
300321,SHANDONG TONGDA IS,20.27,1.7059709,0.34,Strong Buy,813609,16491854.43,1769784088,98.27416174,0.2028,581,Process Industries
000673,CONTEMPORARY EASTE,2.35,4.91071429,0.11,Strong Buy,14982002,35207704.70000001,1768713250,32.13773314,0.0697,265,Consumer Services
002871,QINGDAO WEFLO VALV,10.5,0.09532888,0.01,Strong Buy,837238,8790999,1768299818,35.13060951,0.3264,680,Producer Manufacturing
002295,GUANGDONG JINGYI M,7.04,0.42796006,0.03,Strong Buy,2150747,15141258.88,1756818199,26.14696009,0.2681,510,Non-Energy Minerals
603725,GUANGDONG TIANAN NEW MATERIAL,8.15,0.49321825,0.04,Strong Buy,3091720,25197518,1698574559,28.87148451,0.2809,1111,Process Industries
600156,"HUNAN HUASHENG CO.,LTD",4.2,0.96153846,0.04,Strong Buy,4574827,19214273.4,1672780398,,-0.0649,1667,Process Industries
002849,ZHEJIANG VIEWSHINE,12.87,0.46838407,0.06,Strong Buy,1783700,22956219,1665300641,22.02166065,0.5829,743,Producer Manufacturing
300654,ASTRO-CENTURY EDUC,9.51,4.96688742,0.45,Strong Buy,7985905,75945956.55,1649214399,55.07598784,0.1645,647,Consumer Services
002868,LIFECOME BIOCHEMIS,11.03,2.70018622,0.29,Strong Buy,1010701,11148032.03,1647562441,,-0.0391,656,Health Technology
600146,"SHANGYING GLOBAL CO.,LTD.",3.6,4.95626822,0.17,Strong Buy,37836733,136212238.8,1611997031,,-0.7638,614,Process Industries
002872,TIANSHENG PHARMACE,5.22,4.81927711,0.24,Strong Buy,6669250,34813485,1583640006,,-1.3814,1763,Health Technology
603580,"AA INDUSTRIAL BELTING (SHANGHAI) CO., LTD",11.73,-0.59322034,-0.07,Strong Buy,624785,7328728.05,1541943815,42.53785148,0.2774,253,Producer Manufacturing
002836,GUANGDONG NEW GRAN,9.68,1.46750524,0.14,Strong Buy,3034748,29376360.64,1526399994,57.43527995,0.1661,237,Commercial Services
002535,LINZHOU HEAVY MACH,1.85,0,0,Strong Buy,9742075,18022838.75,1483113651,,-0.1464,1075,Producer Manufacturing
002205,XINJIANG GUOTONG P,8.13,3.0418251,0.24,Strong Buy,5557620,45183450.6,1466303069,77.88746298,0.1013,1228,Producer Manufacturing
603316,CHENGBANG ECO-ENVIRONMENT,5.52,0.36363636,0.02,Strong Buy,2683200,14811264,1453452042,44.78827362,0.1228,641,Commercial Services
900943,"SHANGHAI KAI KAI INDUSTRIAL CO.,LTD.",0.491,9.59821429,0.043,Strong Buy,2597438,1275342.058,1444515572,46.66666667,0.06190353,592,Consumer Non-Durables
600272,SHANGHAI KAI KAI INDUSTRIAL,8.21,10.0536193,0.75,Strong Buy,5932318,48704330.78000001,1444515572,118.22503962,0.0631,592,Consumer Non-Durables
002830,SHENZHEN MINGDIAOA,10.62,0.66350711,0.07,Strong Buy,1245000,13221900,1406736987,35.23714095,0.2994,1528,Industrial Services
300029,JIANGSU HUASHENGTI,6.82,4.60122699,0.3,Strong Buy,4675166,31884632.12,1303999996,,-0.1882,100,Producer Manufacturing
600768,"NINGBO FUBANG JINGYE GROUP CO,.LTD",9.46,0.96051227,0.09,Strong Buy,1801373,17040988.58,1253211320,,-0.0528,191,Non-Energy Minerals
000613,HAINAN DADONGHAI,4.08,2.77078086,0.11,Strong Buy,5512301,22490188.08,1211216041,,-0.0002,120,Consumer Services
600689,SHANGHAI SANMAO ENTERPRISE (GROUP) CO.，LTD.,7.13,0.84865629,0.06,Strong Buy,2349168,16749567.84,1210475975,,-0.0847,820,Process Industries
600242,ZHONGCHANG BIGDATA CORPORATION LIMITED,2.73,3.01886792,0.08,Strong Buy,9776900,26690937,1210162640,,-0.0696,125,Transportation
200706,WAFANGDIAN BEARING,3.6,1.12359551,0.04,Strong Buy,133788,481636.8,1171127391.8009815,,-0.90082022,3141,Producer Manufacturing
002188,BUS ONLINE CO LTD,3.9,0,0,Strong Buy,3687601,14381643.9,1140900467,,-0.3561,19,Consumer Durables
600671,"HANGZHOU TIAN-MU-SHAN PHARMACEUTICAL ENTERPRISE CO.,LTD",8.98,3.4562212,0.3,Strong Buy,1389029,12473480.42,1057040823.9999998,,-0.4232,483,Health Technology
600385,"SHANDONG JINTAI GROUP CO., LTD",6.87,0.88105727,0.06,Strong Buy,1343500,9229845,1008609768,,-0.0447,245,Health Technology
